service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
182833,1,1,1,1,1,0,0,20240902,20250105
182834,1,1,1,1,1,0,0,20240902,20250105
182835,1,1,1,1,1,0,0,20240902,20250105
182848,0,0,0,0,0,1,0,20240902,20250105
182849,0,0,0,0,0,1,0,20240902,20250105
182850,0,0,0,0,0,1,0,20240902,20250105
182854,0,0,0,0,0,0,1,20240902,20250105
182855,0,0,0,0,0,0,1,20240902,20250105
182856,0,0,0,0,0,0,1,20240902,20250105
183001,1,1,1,1,1,1,1,20210929,20251226
183002,1,1,1,1,1,1,0,20210929,20251226
183653,1,1,1,1,1,0,0,20220613,20251223
183675,1,1,1,1,1,0,0,20211015,20251223
183800,1,1,1,1,1,1,1,20211015,20290930
184001,1,1,1,1,1,1,1,20211021,20250105
184002,1,1,1,1,1,1,1,20211021,20250105
184003,1,1,1,1,1,0,0,20211021,20250105
184122,1,1,1,1,1,1,1,20211021,20290930
184123,1,1,1,1,1,0,0,20211021,20290930
184214,0,0,0,0,1,0,1,20211021,20261020
184215,1,1,1,1,1,1,1,20211021,20261020
184828,1,1,1,1,1,0,0,20211115,20241231
184829,1,1,1,1,1,0,0,20211115,20241231
184836,1,1,1,1,1,0,0,20211220,20241231
184856,0,0,0,0,1,0,1,20211117,20261116
184881,1,1,1,1,1,0,0,20211220,20241231
184883,1,1,1,1,1,0,0,20211220,20241231
184906,0,0,0,0,0,1,1,20211111,20300331
184909,1,1,1,1,1,0,0,20211111,20300331
184913,0,0,0,0,0,0,1,20211111,20300331
185233,1,1,1,1,1,0,1,20211115,20251223
185234,1,1,1,1,1,0,0,20211115,20251223
185238,1,1,1,1,1,0,0,20211115,20251223
185245,1,0,1,0,1,0,0,20211115,20251223
185246,0,1,0,1,0,1,0,20211115,20251223
185249,1,1,1,1,1,0,0,20211115,20251223
185277,1,1,1,1,1,1,1,20241027,20250330
185278,1,1,1,1,1,1,1,20241027,20250330
185526,1,1,1,1,1,1,1,20220101,20261231
185527,1,1,1,1,1,1,0,20220101,20261231
185528,1,1,1,1,1,1,1,20220101,20261231
185547,1,1,1,1,1,1,0,20220101,20261231
185552,1,1,1,1,1,1,1,20220101,20261231
185555,1,1,1,1,1,1,1,20220101,20261231
185701,1,0,1,0,1,0,0,20230701,20280930
185705,0,1,0,1,0,0,0,20230701,20280930
185706,0,0,0,1,0,0,0,20240902,20251223
185721,1,1,1,1,1,1,1,20220101,20261231
185750,1,0,1,0,1,0,1,20211201,20270831
185763,1,1,1,1,1,0,0,20211201,20251223
185818,0,0,0,1,0,0,0,20211201,20251223
185889,1,1,1,1,1,0,0,20220613,20251223
185890,0,0,0,0,0,1,1,20220613,20251223
185920,1,0,1,0,1,0,0,20240902,20251223
185922,0,1,0,1,0,0,0,20240902,20251223
185930,0,0,0,0,0,1,1,20240902,20251223
186013,1,1,1,1,1,1,1,20211201,20250131
186048,0,0,0,0,0,1,0,20220613,20251223
186070,0,0,0,0,0,0,1,20220613,20251223
186074,0,0,0,0,0,1,0,20220613,20251223
186075,1,1,1,1,1,0,0,20220613,20251223
186082,1,1,1,1,1,0,0,20220613,20251223
186085,0,0,0,0,0,1,0,20220613,20251223
186086,0,0,0,0,0,0,1,20220613,20251223
186088,1,1,1,1,1,0,0,20220613,20251223
186307,1,1,1,1,1,0,0,20220613,20251223
186308,1,1,1,1,1,0,0,20220613,20251223
186397,1,1,1,1,1,0,0,20220613,20250105
186409,1,1,1,1,1,0,0,20240601,20251223
186423,0,0,0,0,1,0,0,20240901,20250609
186424,1,1,1,1,0,0,0,20240901,20250609
186425,1,1,1,1,1,0,0,20240601,20251223
186429,0,0,0,0,0,1,0,20230301,20251223
186432,0,0,0,0,0,0,1,20230301,20251223
186433,1,1,1,1,1,0,0,20230301,20251223
186549,1,1,1,1,1,1,1,20220101,20261231
186569,1,1,1,1,1,1,1,20220101,20261231
186570,1,1,1,1,1,1,1,20220101,20261231
186575,0,0,0,0,0,1,1,20220526,20251223
186576,0,0,0,0,0,1,1,20220526,20251223
186577,0,0,0,0,0,1,1,20220526,20251223
186578,0,0,0,0,0,1,1,20220526,20251223
186579,0,0,0,0,0,1,1,20220526,20251223
186580,0,0,0,0,0,1,1,20220526,20251223
186581,0,0,0,0,0,1,1,20220526,20251223
186815,1,1,1,1,1,0,0,20240901,20250609
186823,0,0,0,0,0,0,1,20220330,20261231
186826,1,1,1,1,1,1,1,20220101,20261231
186828,1,1,1,1,1,1,1,20220101,20261231
186949,1,1,1,1,1,1,1,20211211,20290930
186950,1,1,1,1,1,0,0,20211211,20290930
186961,1,1,1,1,1,1,0,20211220,20241231
186973,1,1,1,1,1,1,0,20211220,20241231
186985,1,1,1,1,1,0,0,20211220,20241231
187012,0,0,0,0,0,1,1,20211210,20251223
187013,0,0,0,0,0,1,1,20211210,20251223
187014,0,0,0,0,0,1,1,20211210,20251223
187015,0,0,0,0,0,1,1,20211210,20251223
187162,1,1,1,1,1,1,1,20220303,20250617
187332,1,1,1,1,1,0,0,20211208,20251223
187357,1,1,1,1,1,0,0,20220101,20251223
187731,1,1,1,1,1,1,1,20210102,20250617
188579,1,1,1,1,1,0,0,20230614,20291231
188605,1,0,1,1,1,0,0,20220101,20291231
188677,1,1,1,1,1,0,0,20240902,20250609
188701,1,1,1,1,1,0,0,20220101,20291231
188710,0,1,0,0,0,0,0,20220101,20291231
188820,1,1,1,1,1,0,0,20220110,20241231
188865,1,1,0,1,1,0,0,20220110,20251223
188873,1,1,0,1,1,0,0,20220110,20251223
188892,1,1,1,1,1,0,0,20220110,20251223
188911,1,1,1,1,1,0,0,20241016,20251223
188913,1,1,1,1,1,1,1,20241016,20251223
189318,1,1,1,1,1,0,0,20220201,20251223
189380,0,0,0,0,1,0,0,20220201,20251223
189381,1,0,0,0,0,0,0,20220201,20251223
189383,1,0,0,0,1,0,0,20220201,20251223
189384,0,0,0,0,1,0,0,20220201,20251223
189385,1,0,0,0,0,0,0,20220201,20251223
189395,1,1,1,1,1,0,0,20220201,20251223
189402,1,1,1,1,1,0,0,20220201,20251223
189405,1,1,1,1,1,0,0,20220201,20251223
189428,1,1,1,1,1,0,0,20220131,20241231
189667,0,0,0,0,0,1,0,20220613,20251223
189668,0,0,0,0,0,0,1,20220613,20251223
189689,1,1,1,1,1,0,0,20230401,20250131
189701,1,1,1,0,1,0,0,20240901,20291231
189702,0,0,0,1,0,0,0,20240901,20291231
189728,1,1,1,1,1,0,0,20220301,20251223
189763,1,1,1,1,1,0,0,20220613,20251223
189770,0,1,0,0,0,0,0,20220902,20251223
189775,0,1,0,1,0,0,0,20220613,20251223
190122,1,1,1,1,0,0,0,20220301,20251223
190150,1,1,1,1,1,1,1,20220221,20260131
190153,1,1,1,1,1,0,0,20220221,20241231
190154,0,0,1,0,0,0,0,20220228,20241231
190280,1,1,1,1,1,0,0,20241001,20250612
190345,1,1,1,1,1,0,0,20220221,20241231
190348,1,1,1,1,1,0,0,20220214,20241231
190721,1,1,1,1,1,0,0,20240902,20251223
190816,0,0,0,0,0,1,0,20220613,20251223
190825,1,1,1,1,1,0,0,20241016,20251223
190988,1,1,1,1,1,0,0,20220301,20251223
190989,0,0,0,0,0,1,0,20220301,20251223
190991,0,0,0,0,0,0,1,20220301,20251223
191111,1,1,1,1,1,1,1,20220307,20290930
191112,1,1,1,1,1,0,0,20220307,20290930
191123,1,1,1,1,1,0,0,20240902,20251223
191132,1,1,1,1,1,0,0,20220613,20251223
191147,0,0,0,0,0,1,0,20220613,20251223
191156,0,0,0,0,0,1,1,20230301,20300331
191220,1,1,1,1,1,0,0,20220401,20300331
191221,0,0,0,0,0,1,1,20220401,20300331
191222,0,0,0,0,0,1,1,20220401,20300331
191223,1,1,1,1,1,0,0,20220401,20300331
191224,1,1,1,1,1,0,0,20240901,20250606
191232,0,0,0,0,0,1,0,20220401,20300331
191233,0,0,0,0,0,1,0,20220401,20300331
191235,1,0,1,0,1,0,0,20220401,20300331
191236,0,1,0,1,0,0,0,20220401,20300331
191237,0,0,0,0,0,1,0,20220401,20300331
191244,1,1,1,1,1,0,0,20240901,20250609
191245,1,1,1,1,1,0,0,20220401,20300331
191246,1,0,0,1,0,0,0,20240901,20250609
191247,0,0,0,0,0,1,1,20220401,20300331
191248,0,0,0,0,0,1,1,20220401,20300331
191249,0,0,0,0,0,1,1,20220401,20300331
191256,1,1,1,1,1,0,0,20240901,20250609
191274,1,1,1,1,1,0,0,20240901,20250609
191280,0,1,0,1,0,0,0,20220401,20300331
191298,0,0,0,0,0,1,0,20220401,20300331
191307,1,0,0,1,0,0,0,20220401,20300331
191315,1,1,1,1,1,0,0,20231001,20300331
191316,1,1,1,1,1,0,0,20220401,20300331
191317,0,1,0,0,1,0,0,20220401,20300331
191318,0,0,0,0,1,0,1,20231001,20300331
191409,1,1,1,1,1,0,0,20220613,20251223
191410,1,1,1,1,1,0,0,20240902,20251223
191442,1,1,1,1,1,0,0,20220401,20241231
191471,1,1,1,1,1,0,0,20220401,20251223
191500,1,1,1,1,1,0,0,20220613,20251223
191501,0,0,0,0,0,1,1,20220613,20251223
191527,1,1,1,1,1,0,0,20220613,20251223
191528,1,1,1,1,1,0,0,20220613,20251223
191529,0,0,0,0,0,1,1,20220613,20251223
191530,0,0,0,0,0,1,1,20220613,20251223
191538,1,1,1,1,1,0,0,20220613,20250105
191551,0,0,0,0,0,1,1,20220613,20250105
191556,1,1,1,1,1,0,0,20220613,20251223
191688,0,0,0,0,0,0,1,20220401,20241231
191690,0,0,0,0,0,0,1,20220401,20241231
191749,1,1,1,1,1,1,1,20220404,20251223
191758,1,1,1,1,1,0,0,20220401,20251223
191939,1,1,1,1,1,0,0,20220401,20241231
191942,1,1,1,1,1,0,0,20220401,20241231
191951,1,1,1,1,1,1,1,20220404,20251223
191954,0,0,0,0,0,0,1,20220404,20251223
191965,1,1,1,1,1,0,0,20220404,20251223
191969,1,1,1,1,1,1,0,20220404,20251223
191973,1,1,1,1,1,1,1,20220404,20251223
191993,1,1,1,1,1,0,0,20220401,20241231
192227,1,1,1,1,1,0,0,20240902,20251223
192228,1,1,1,1,1,0,0,20240902,20251223
192281,1,1,1,1,1,1,1,20220501,20270430
192446,1,1,1,1,1,0,0,20220411,20300331
192641,1,1,1,1,1,1,0,20220425,20270831
192860,1,1,1,1,1,1,0,20220509,20250712
192861,0,0,0,0,1,1,1,20220509,20260131
192862,0,0,0,0,1,1,1,20220509,20260131
192864,0,0,0,0,0,1,1,20220509,20270508
192902,1,1,1,1,1,0,0,20220501,20251223
192906,1,1,1,1,1,1,0,20220501,20251223
192907,1,1,1,1,1,1,0,20220501,20251223
192909,1,1,0,1,1,0,0,20220501,20251223
193525,0,0,0,0,0,1,0,20220509,20250712
194064,0,0,0,0,0,0,1,20220601,20251223
194238,0,0,0,0,0,0,1,20220601,20251223
194584,1,1,1,1,1,1,0,20220601,20251223
194586,1,1,1,1,1,1,1,20220601,20251223
194591,1,1,1,1,1,0,0,20220601,20251223
194631,1,1,1,1,1,1,1,20220601,20251223
194764,1,1,1,1,1,1,1,20220613,20270612
194854,1,1,1,1,1,0,0,20220613,20250105
194855,0,0,0,0,0,1,1,20220613,20251223
194871,0,0,0,0,0,1,0,20220601,20251223
194970,1,1,1,1,1,1,0,20220601,20251223
194971,0,0,0,0,0,0,1,20220601,20251223
194972,1,1,1,1,1,1,1,20220601,20251223
194985,1,1,1,1,1,0,0,20220601,20251223
194986,1,1,1,1,1,0,0,20240108,20251223
194991,1,1,1,1,1,1,1,20220601,20251223
194995,1,1,1,1,1,1,1,20220601,20251223
194996,1,1,1,1,1,0,0,20220601,20251223
195006,0,0,0,0,0,1,1,20220601,20251223
195132,0,0,0,0,0,1,0,20240601,20251223
195133,0,0,0,0,0,1,0,20240601,20251223
195134,0,0,0,0,0,1,0,20240601,20251223
195135,0,0,0,0,0,1,0,20240601,20251223
195136,0,0,0,0,0,1,0,20240601,20251223
195137,0,0,0,0,0,1,0,20240601,20251223
195138,0,0,0,0,0,1,0,20240601,20251223
195139,0,0,0,0,0,1,0,20240601,20251223
195140,0,0,0,0,0,1,0,20240601,20251223
195141,0,0,0,0,0,1,0,20240601,20251223
195142,0,0,0,0,0,0,1,20240601,20251223
195143,0,0,0,0,0,0,1,20240601,20251223
195144,0,0,0,0,0,0,1,20240601,20251223
195145,0,0,0,0,0,0,1,20240601,20251223
195146,0,0,0,0,0,0,1,20240601,20251223
195147,0,0,0,0,0,0,1,20240601,20251223
195148,0,0,0,0,0,0,1,20240601,20251223
195149,0,0,0,0,0,0,1,20240601,20251223
195150,0,0,0,0,0,0,1,20240601,20251223
195151,0,0,0,0,0,0,1,20240601,20251223
195942,1,1,1,1,1,1,0,20220614,20251223
196063,1,1,1,1,1,1,1,20220630,20250518
196335,1,1,1,0,1,1,0,20220614,20251223
196336,0,0,0,1,0,0,0,20220614,20251223
196342,1,1,1,1,1,0,1,20220614,20251223
196343,1,1,1,1,1,0,0,20230615,20251223
196384,1,1,1,1,1,0,0,20220614,20251223
196385,0,0,0,0,0,0,1,20220614,20251223
196386,1,1,1,1,1,0,0,20220614,20251223
196389,1,1,1,1,1,0,1,20220614,20251223
196390,1,1,1,1,1,0,0,20220614,20251223
196405,0,0,0,0,0,1,0,20220614,20251223
196497,1,1,1,1,1,0,0,20220614,20251223
196519,1,1,1,1,1,1,1,20220627,20250913
196939,0,0,0,0,0,1,0,20220901,20251223
196940,0,0,0,0,0,1,0,20220901,20251223
196941,0,0,0,0,0,1,0,20220901,20251223
196942,0,0,0,0,0,1,0,20220901,20251223
196969,1,1,1,1,1,1,1,20231211,20300331
196970,1,1,1,1,1,1,1,20231211,20300331
197216,1,1,1,1,1,0,0,20220718,20251223
198040,1,1,1,1,1,1,1,20220730,20290930
198917,1,1,1,1,1,0,0,20240902,20251223
198918,0,0,0,0,0,1,0,20240902,20251223
199089,1,1,1,1,1,0,0,20220901,20251223
199322,1,0,1,0,1,0,0,20220901,20251223
199323,0,1,0,1,0,0,0,20220901,20251223
199324,0,0,0,0,0,1,0,20220901,20251223
199325,0,0,0,0,0,0,1,20220901,20251223
199339,1,1,1,1,1,0,0,20220901,20251223
199340,1,1,1,1,1,0,0,20220901,20251223
199341,0,0,0,0,0,1,0,20220901,20251223
199356,0,0,0,1,0,0,0,20220901,20251223
199534,1,1,1,1,1,0,0,20240902,20251223
199535,0,0,0,0,0,1,0,20240902,20251223
199543,0,1,0,0,0,0,0,20220901,20251223
199568,1,1,1,1,1,0,0,20220901,20241231
199655,1,1,1,1,1,1,1,20230901,20270831
199656,0,0,0,0,0,0,1,20220901,20251223
199657,0,0,0,0,0,0,1,20220901,20251223
199658,0,0,0,0,0,0,1,20220901,20251223
199659,0,0,0,0,0,0,1,20220901,20251223
199663,0,0,0,0,0,1,0,20241021,20251223
199664,0,0,0,0,0,1,0,20241021,20251223
199665,0,0,0,0,0,1,0,20241021,20251223
199666,0,0,0,0,0,1,0,20241021,20251223
199667,0,0,0,0,0,1,0,20241021,20251223
199679,1,1,1,1,1,0,0,20240909,20251223
199716,1,1,1,1,1,1,1,20230901,20270831
199745,1,1,1,1,1,1,1,20220822,20251223
199747,1,1,1,1,1,0,0,20220822,20241231
199774,1,1,1,1,1,0,0,20220822,20241231
199778,1,1,1,1,1,0,0,20220822,20241231
199792,1,1,1,1,1,1,0,20220901,20241231
199841,1,1,1,1,1,1,1,20220822,20270821
199979,1,1,1,1,1,1,1,20220822,20270830
200055,1,1,1,1,1,0,0,20220901,20251223
200056,0,0,0,0,0,1,1,20220901,20251223
200114,1,1,1,1,1,0,0,20220901,20251223
200115,1,1,1,1,1,1,0,20220901,20251223
200361,0,0,0,0,0,1,1,20220901,20291231
200433,1,1,1,1,1,0,0,20220901,20261231
200435,1,1,1,1,1,0,0,20220901,20241231
200436,1,1,1,1,1,1,0,20220901,20241231
200677,1,1,1,1,1,0,0,20220901,20241231
201116,0,0,0,0,0,1,0,20240909,20251223
201117,0,0,0,0,0,1,0,20240909,20251223
201118,1,1,1,1,1,0,0,20220909,20251223
201122,1,1,1,1,1,0,0,20250106,20251223
201123,1,1,1,1,1,0,0,20250106,20251223
201124,1,1,1,1,1,0,0,20250106,20251223
201125,1,1,1,1,1,0,0,20241223,20250105
201126,1,1,1,1,1,0,0,20241223,20250105
201127,0,0,0,0,0,1,0,20241223,20250105
201130,0,0,0,0,0,1,1,20220909,20251223
201160,1,1,1,1,1,0,0,20220912,20250105
201161,0,0,0,0,0,1,0,20220912,20250105
201201,0,1,0,1,0,0,0,20220912,20241231
201203,1,0,1,0,1,1,1,20220912,20270831
201213,0,1,0,1,0,0,0,20220912,20270831
201276,1,1,1,1,1,1,1,20220912,20260131
201397,1,1,1,1,1,0,0,20221001,20251223
201398,1,1,1,1,1,0,0,20221001,20251223
201399,1,1,1,1,1,0,0,20221001,20251223
201400,1,1,1,1,1,0,0,20221001,20251223
201401,1,1,1,1,1,0,0,20221001,20251223
201402,1,1,1,1,1,0,0,20221001,20251223
201403,1,1,1,1,1,0,0,20221001,20251223
201404,1,1,1,1,1,0,0,20221001,20251223
201405,1,1,1,1,1,0,0,20221001,20251223
201406,1,1,1,1,1,0,0,20221001,20251223
201407,1,1,1,1,1,0,0,20221001,20251223
201408,1,1,1,1,1,0,0,20221001,20251223
201409,1,1,1,1,1,0,0,20221001,20251223
201410,1,1,1,1,1,0,0,20221001,20251223
201411,1,1,1,1,1,0,0,20221001,20251223
201678,1,0,0,0,0,0,0,20221031,20251223
201679,1,0,0,0,0,0,0,20221031,20251223
201833,1,1,1,1,1,1,0,20221003,20270831
201834,1,1,1,1,1,1,0,20221003,20270831
201901,1,1,1,1,1,1,0,20221003,20251223
201902,1,1,1,1,1,0,0,20221003,20251223
201906,0,0,0,0,0,0,1,20241001,20251223
201966,1,1,1,1,1,0,0,20221003,20270831
202212,1,1,1,1,1,0,0,20221031,20251223
202213,1,0,1,1,1,0,0,20221031,20251223
202248,1,1,1,1,1,1,1,20220630,20250518
202484,1,1,1,1,1,0,0,20221001,20250621
202528,0,0,0,0,1,0,0,20241001,20250331
202529,1,1,1,1,1,1,1,20241001,20250331
202530,1,1,1,1,0,1,1,20241001,20250331
202903,1,1,1,1,1,1,1,20221012,20300331
202957,0,0,0,0,0,1,1,20221001,20291231
202975,1,1,1,1,1,0,0,20230101,20280630
202992,1,1,1,1,1,0,0,20221010,20241231
203002,0,0,0,0,1,0,0,20221001,20291231
203017,0,1,0,0,0,0,0,20240613,20291231
203018,0,1,0,0,0,0,0,20240613,20291231
203021,0,0,0,0,1,0,0,20221001,20291231
203051,1,1,1,1,1,0,0,20221010,20241231
203162,1,1,1,1,1,0,0,20230101,20280630
203301,1,1,1,1,1,0,0,20221017,20250930
203328,0,1,0,0,0,0,0,20221031,20251223
203329,0,1,0,0,0,0,0,20221031,20251223
203330,0,0,1,1,1,0,0,20221031,20251223
203331,0,0,1,1,1,0,0,20221031,20251223
203332,0,0,0,0,0,1,0,20221031,20251223
203339,1,1,1,1,1,0,0,20221031,20251223
203340,1,1,1,1,1,0,0,20240902,20251223
203341,0,0,0,0,0,1,0,20240902,20251223
203345,0,0,0,0,0,1,1,20221031,20251223
203346,0,1,0,0,0,0,0,20221031,20251223
203358,0,0,0,0,0,1,0,20221031,20251223
203359,0,0,0,0,0,1,0,20221031,20251223
203459,1,1,1,1,1,0,0,20241015,20250414
203460,0,0,0,0,0,1,1,20241015,20250414
203751,1,1,1,1,1,0,0,20230701,20280930
203755,1,1,1,1,1,0,0,20230701,20280930
203992,1,1,1,1,1,0,0,20221031,20251223
203995,1,1,1,1,1,1,1,20221031,20251223
203996,0,0,0,0,0,1,0,20221031,20251223
203997,0,0,0,0,0,0,1,20221031,20251223
203998,0,0,0,0,0,1,1,20221031,20251223
204001,1,1,1,1,1,0,0,20221031,20251223
204143,1,1,1,1,1,0,0,20221101,20251223
204167,0,0,0,0,1,0,1,20221101,20260210
204169,1,1,1,1,1,1,0,20221101,20260210
204173,1,1,1,1,1,1,0,20221101,20260210
204174,1,1,1,1,1,1,1,20221101,20260928
204606,1,1,1,1,1,0,0,20221114,20270831
204804,1,1,1,1,1,1,1,20221114,20251223
204878,1,1,1,1,1,0,0,20221112,20290930
204879,1,1,1,1,1,0,1,20221112,20290930
204881,0,0,0,0,0,0,1,20221112,20290930
204890,1,1,1,1,1,1,1,20221201,20250528
204984,0,0,1,0,0,0,0,20221121,20241231
205569,0,0,0,0,0,0,1,20221120,20271119
205624,1,1,1,1,1,0,0,20221121,20241231
205666,1,1,1,1,1,0,0,20230101,20251223
205667,1,1,1,1,1,0,0,20230101,20251223
205668,1,1,1,1,1,0,0,20230101,20251223
205674,0,0,0,0,0,1,0,20230101,20251223
205678,1,1,1,1,1,0,0,20230101,20251223
205679,0,0,0,0,0,1,0,20230101,20251223
205716,1,1,1,1,1,0,0,20231025,20280930
205718,1,1,1,1,1,0,0,20231025,20280930
205719,1,1,1,1,1,0,0,20231025,20280930
205720,1,1,1,1,1,0,0,20231025,20280930
205725,1,1,1,1,1,0,0,20231025,20280930
205726,1,1,1,1,1,0,0,20231025,20280930
205727,1,1,1,1,1,0,0,20231025,20280930
205832,1,1,1,1,1,0,0,20221128,20251223
205833,1,1,1,1,1,0,0,20221128,20251223
205834,0,0,0,0,0,1,1,20221128,20251223
205835,1,1,1,1,1,0,0,20221128,20251223
205836,1,1,1,1,1,0,0,20221128,20251223
205837,1,1,1,1,1,1,1,20221128,20251223
205838,0,0,0,0,0,1,1,20221128,20251223
205958,1,0,1,0,1,0,0,20221127,20241231
205971,1,0,1,0,1,0,0,20221127,20241231
206004,0,0,0,0,0,0,1,20240601,20251223
206005,0,0,0,0,0,1,0,20240601,20251223
206307,0,1,0,1,0,0,0,20221212,20241231
206308,1,0,1,0,1,0,0,20221212,20241231
206326,1,1,1,1,1,0,0,20230301,20300331
206342,1,1,1,1,1,0,0,20221205,20241231
206350,0,0,0,0,0,1,1,20221205,20241231
206351,1,1,1,1,1,0,0,20221205,20241231
206353,1,1,1,1,1,0,0,20221205,20241231
206420,0,0,0,0,0,0,1,20230101,20251223
206503,1,1,1,1,1,0,0,20221207,20251008
206514,1,1,1,1,1,0,0,20221207,20251008
206524,0,0,0,0,0,1,1,20221207,20251008
206529,0,0,0,0,0,1,1,20221207,20251008
206571,0,0,0,0,0,1,0,20221207,20251008
206573,0,0,0,0,0,0,1,20230101,20251223
206590,1,1,1,1,1,1,0,20230101,20280630
206591,1,1,1,1,1,1,1,20230101,20280630
206592,1,1,1,1,1,1,1,20230101,20280630
206596,1,1,1,1,1,1,1,20230101,20251223
206597,0,0,0,0,0,1,1,20230101,20251223
206637,1,1,1,1,1,1,1,20230101,20280630
206645,1,1,1,1,1,0,0,20230101,20280630
206666,1,1,1,1,1,1,1,20230101,20280630
206859,1,1,1,1,1,0,0,20230101,20280630
206872,1,1,1,1,1,1,0,20230101,20280630
206884,1,1,1,1,1,1,0,20230101,20280630
206887,0,1,0,0,1,0,0,20230101,20280630
206889,1,1,1,1,1,0,0,20230101,20280630
206901,1,1,1,1,1,0,0,20230101,20280630
206905,0,1,0,1,0,1,0,20230101,20280630
206909,1,0,0,0,1,0,0,20230101,20280630
206911,0,0,1,0,0,0,0,20230101,20280630
206925,1,1,1,1,1,0,0,20230101,20280630
206930,0,0,0,0,0,1,1,20230101,20280630
206935,1,1,1,1,1,1,1,20230101,20280630
206944,1,1,1,1,1,1,1,20230101,20280630
207043,1,1,1,1,1,0,0,20230213,20251223
207044,1,1,1,1,1,0,0,20230213,20251223
207045,1,1,1,1,1,0,0,20230213,20251223
207046,1,1,1,1,1,0,0,20230213,20251223
207047,1,1,1,1,1,0,0,20230213,20251223
207048,1,1,1,1,1,0,0,20230213,20251223
207049,1,1,1,1,1,0,0,20230213,20251223
207050,1,1,1,1,1,0,0,20230213,20251223
207051,1,1,1,1,1,0,0,20230213,20251223
207053,0,0,0,0,0,1,0,20230213,20251223
207054,0,0,0,0,0,1,0,20230213,20251223
207055,0,0,0,0,0,1,0,20230213,20251223
207056,0,0,0,0,0,1,0,20230213,20251223
207057,0,0,0,0,0,1,0,20230213,20251223
207058,0,0,0,0,0,1,0,20230213,20251223
207059,0,0,0,0,0,0,1,20230213,20251223
207060,0,0,0,0,0,0,1,20230213,20251223
207061,0,0,0,0,0,0,1,20230213,20251223
207062,0,0,0,0,0,0,1,20230213,20251223
207063,0,0,0,0,0,0,1,20230213,20251223
207072,0,0,0,0,1,0,1,20230901,20261231
207075,1,1,1,1,1,1,1,20230101,20261231
207076,0,0,0,0,1,0,0,20230901,20261231
207078,1,1,1,1,1,1,0,20230901,20261231
207085,1,1,1,1,1,1,1,20230116,20261231
207194,1,1,1,1,1,1,1,20230301,20251223
207198,1,1,1,1,1,0,0,20230101,20270831
207199,1,1,1,1,1,0,0,20241001,20251223
207201,1,1,1,1,1,1,1,20241001,20251223
207202,0,0,0,0,0,1,1,20241001,20251223
207209,1,1,1,1,1,0,0,20241201,20250612
207211,1,1,1,1,1,0,0,20230123,20251223
207216,1,1,1,1,1,0,0,20241016,20251223
207225,0,0,0,0,1,0,0,20230113,20291031
207249,1,1,1,1,1,0,0,20230109,20251223
207250,1,1,1,1,1,0,0,20230109,20251223
207251,1,1,1,1,1,0,0,20230109,20251223
207278,0,0,0,0,0,1,0,20230109,20251223
207279,0,0,0,0,0,1,0,20230109,20251223
207286,0,0,0,0,0,0,1,20230109,20251223
207287,0,0,0,0,0,0,1,20230109,20251223
207547,1,1,1,1,1,0,0,20240901,20250612
207550,1,1,1,1,1,1,1,20230301,20251223
207588,1,1,1,1,1,1,1,20230301,20251223
207589,1,1,1,1,1,1,1,20230301,20251223
207590,1,1,1,1,1,1,1,20230301,20251223
207591,1,1,1,1,1,1,1,20230301,20251223
207628,1,1,1,1,1,0,0,20230301,20251223
207630,1,1,1,1,1,1,1,20230301,20241231
207634,1,1,1,1,1,0,0,20241001,20250612
207635,1,1,1,1,1,1,1,20241001,20250612
207636,1,1,1,1,1,1,1,20241001,20250612
207649,1,1,1,1,1,1,1,20230301,20300331
207650,1,1,1,1,1,1,1,20230301,20300331
207651,1,1,1,1,1,1,1,20230301,20300331
207652,1,1,1,1,1,0,0,20230301,20300331
207653,1,1,1,1,1,0,0,20230301,20300331
207654,1,1,1,1,1,0,0,20230301,20300331
207655,0,0,0,0,0,0,1,20230301,20300331
207656,0,0,0,0,0,1,1,20230301,20300331
207657,1,1,1,1,1,1,1,20230301,20300331
207658,1,1,1,1,1,1,1,20230301,20300331
207659,1,1,1,1,1,1,1,20230301,20300331
207660,1,1,1,1,1,1,1,20230301,20300331
207661,0,0,0,0,0,1,0,20230301,20300331
207662,1,1,1,1,1,0,0,20230301,20300331
207663,1,1,1,1,1,1,1,20230301,20300331
207704,1,1,1,1,1,1,1,20230301,20300331
207755,0,0,0,0,0,1,1,20230114,20251223
207756,0,0,0,0,0,1,0,20230114,20251223
207861,0,0,0,0,1,1,1,20230120,20280119
207970,1,1,1,1,1,1,0,20230123,20300331
208249,1,1,1,1,1,1,1,20230201,20300630
208346,1,1,1,1,1,0,0,20230201,20300630
208542,1,1,1,1,1,0,0,20230123,20251223
208543,1,1,1,1,1,0,0,20230123,20251223
208562,0,0,0,0,0,0,1,20230123,20251223
208583,1,1,1,1,1,1,0,20230123,20251223
208584,1,0,1,0,1,0,0,20230123,20251223
208585,0,1,0,1,0,1,0,20230123,20251223
208722,0,1,0,1,0,1,0,20230123,20250621
209129,0,0,0,0,0,0,1,20230206,20241231
209157,1,1,1,1,1,0,0,20230206,20251223
209183,0,0,0,0,0,1,0,20230206,20241231
209190,0,0,0,0,0,0,1,20230206,20241231
209323,1,1,1,1,1,0,0,20230206,20241231
209326,0,1,0,1,0,0,0,20230206,20241231
